Series,Administrative,Population,Metro,cat.col,Date,TEPA,Station,latitude,longitude 
25,Counties,563933,No,ABBCou,2008 Nov,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2008 Dec,CM,A,24.732,121.091
27,Counties,563933,No,ABBCou,2009 Jan,CM,A,24.732,121.091
32,Counties,563933,No,ABBCou,2009 Feb,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2009 Mar,CM,A,24.732,121.091
30,Counties,563933,No,ABBCou,2009 Apr,CM,A,24.732,121.091
32,Counties,563933,No,ABBCou,2009 May,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2009 Jun,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2009 Jul,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2009 Aug,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2009 Sep,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2009 Oct,CM,A,24.732,121.091
18,Counties,563933,No,ABBCou,2009 Nov,CM,A,24.732,121.091
35,Counties,563933,No,ABBCou,2009 Dec,CM,A,24.732,121.091
30,Counties,563933,No,ABBCou,2010 Jan,CM,A,24.732,121.091
30,Counties,563933,No,ABBCou,2010 Feb,CM,A,24.732,121.091
39,Counties,563933,No,ABBCou,2010 Mar,CM,A,24.732,121.091
29,Counties,563933,No,ABBCou,2010 Apr,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2010 May,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2010 Jun,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2010 Jul,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2010 Aug,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2010 Sep,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2010 Oct,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2010 Nov,CM,A,24.732,121.091
33,Counties,563933,No,ABBCou,2010 Dec,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2011 Jan,CM,A,24.732,121.091
37,Counties,563933,No,ABBCou,2011 Feb,CM,A,24.732,121.091
35,Counties,563933,No,ABBCou,2011 Mar,CM,A,24.732,121.091
49,Counties,563933,No,ABBCou,2011 Apr,CM,A,24.732,121.091
30,Counties,563933,No,ABBCou,2011 May,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2011 Jun,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2011 Jul,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2011 Aug,CM,A,24.732,121.091
32,Counties,563933,No,ABBCou,2011 Sep,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2011 Oct,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2011 Nov,CM,A,24.732,121.091
16,Counties,563933,No,ABBCou,2011 Dec,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2012 Jan,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2012 Feb,CM,A,24.732,121.091
30,Counties,563933,No,ABBCou,2012 Mar,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2012 Apr,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2012 May,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2012 Jun,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2012 Jul,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2012 Aug,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2012 Sep,CM,A,24.732,121.091
25,Counties,563933,No,ABBCou,2012 Oct,CM,A,24.732,121.091
25,Counties,563933,No,ABBCou,2012 Nov,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2012 Dec,CM,A,24.732,121.091
25,Counties,563933,No,ABBCou,2013 Jan,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2013 Feb,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2013 Mar,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2013 Apr,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2013 May,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2013 Jun,CM,A,24.732,121.091
16,Counties,563933,No,ABBCou,2013 Jul,CM,A,24.732,121.091
18,Counties,563933,No,ABBCou,2013 Aug,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2013 Sep,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2013 Oct,CM,A,24.732,121.091
25,Counties,563933,No,ABBCou,2013 Nov,CM,A,24.732,121.091
27,Counties,563933,No,ABBCou,2013 Dec,CM,A,24.732,121.091
32,Counties,563933,No,ABBCou,2014 Jan,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2014 Feb,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2014 Mar,CM,A,24.732,121.091
28,Counties,563933,No,ABBCou,2014 Apr,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2014 May,CM,A,24.732,121.091
13,Counties,563933,No,ABBCou,2014 Jun,CM,A,24.732,121.091
14,Counties,563933,No,ABBCou,2014 Jul,CM,A,24.732,121.091
11,Counties,563933,No,ABBCou,2014 Aug,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2014 Sep,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2014 Oct,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2014 Nov,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2014 Dec,CM,A,24.732,121.091
26,Counties,563933,No,ABBCou,2015 Jan,CM,A,24.732,121.091
27,Counties,563933,No,ABBCou,2015 Feb,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2015 Mar,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2015 Apr,CM,A,24.732,121.091
16,Counties,563933,No,ABBCou,2015 May,CM,A,24.732,121.091
9,Counties,563933,No,ABBCou,2015 Jun,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2015 Jul,CM,A,24.732,121.091
8,Counties,563933,No,ABBCou,2015 Aug,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2015 Sep,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2015 Oct,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2015 Nov,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2015 Dec,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2016 Jan,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2016 Feb,CM,A,24.732,121.091
29,Counties,563933,No,ABBCou,2016 Mar,CM,A,24.732,121.091
33,Counties,563933,No,ABBCou,2016 Apr,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2016 May,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2016 Jun,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2016 Jul,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2016 Aug,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2016 Sep,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2016 Oct,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2016 Nov,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2016 Dec,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2017 Jan,CM,A,24.732,121.091
22,Counties,563933,No,ABBCou,2017 Feb,CM,A,24.732,121.091
24,Counties,563933,No,ABBCou,2017 Mar,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2017 Apr,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2017 May,CM,A,24.732,121.091
16,Counties,563933,No,ABBCou,2017 Jun,CM,A,24.732,121.091
14,Counties,563933,No,ABBCou,2017 Jul,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2017 Aug,CM,A,24.732,121.091
19,Counties,563933,No,ABBCou,2017 Sep,CM,A,24.732,121.091
16,Counties,563933,No,ABBCou,2017 Oct,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2017 Nov,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2017 Dec,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2018 Jan,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2018 Feb,CM,A,24.732,121.091
23,Counties,563933,No,ABBCou,2018 Mar,CM,A,24.732,121.091
26,Counties,563933,No,ABBCou,2018 Apr,CM,A,24.732,121.091
21,Counties,563933,No,ABBCou,2018 May,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2018 Jun,CM,A,24.732,121.091
14,Counties,563933,No,ABBCou,2018 Jul,CM,A,24.732,121.091
10,Counties,563933,No,ABBCou,2018 Aug,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2018 Sep,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2018 Oct,CM,A,24.732,121.091
14,Counties,563933,No,ABBCou,2018 Nov,CM,A,24.732,121.091
14,Counties,563933,No,ABBCou,2018 Dec,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2019 Jan,CM,A,24.732,121.091
20,Counties,563933,No,ABBCou,2019 Feb,CM,A,24.732,121.091
18,Counties,563933,No,ABBCou,2019 Mar,CM,A,24.732,121.091
17,Counties,563933,No,ABBCou,2019 Apr,CM,A,24.732,121.091
9,Counties,563933,No,ABBCou,2019 May,CM,A,24.732,121.091
NA,Counties,563933,No,ABBCou,2019 Jun,CM,A,24.732,121.091
9,Counties,563933,No,ABBCou,2019 Jul,CM,A,24.732,121.091
11,Counties,563933,No,ABBCou,2019 Aug,CM,A,24.732,121.091
11,Counties,563933,No,ABBCou,2019 Sep,CM,A,24.732,121.091
15,Counties,563933,No,ABBCou,2019 Oct,CM,A,24.732,121.091
12,Counties,563933,No,ABBCou,2019 Nov,CM,A,24.732,121.091
26,Cities,368893,No,ACACit,2006 Jan,NT,A,25.1329,121.7404
26,Cities,368893,No,ACACit,2006 Feb,NT,A,25.1329,121.7404
31,Cities,368893,No,ACACit,2006 Mar,NT,A,25.1329,121.7404
32,Cities,368893,No,ACACit,2006 Apr,NT,A,25.1329,121.7404
NA,Cities,368893,No,ACACit,2006 May,NT,A,25.1329,121.7404
NA,Cities,368893,No,ACACit,2006 Jun,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2006 Jul,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2006 Aug,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2006 Sep,NT,A,25.1329,121.7404
NA,Cities,368893,No,ACACit,2006 Oct,NT,A,25.1329,121.7404
26,Cities,368893,No,ACACit,2006 Nov,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2006 Dec,NT,A,25.1329,121.7404
27,Cities,368893,No,ACACit,2007 Jan,NT,A,25.1329,121.7404
32,Cities,368893,No,ACACit,2007 Feb,NT,A,25.1329,121.7404
28,Cities,368893,No,ACACit,2007 Mar,NT,A,25.1329,121.7404
32,Cities,368893,No,ACACit,2007 Apr,NT,A,25.1329,121.7404
31,Cities,368893,No,ACACit,2007 May,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2007 Jun,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2007 Jul,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2007 Aug,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2007 Sep,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2007 Oct,NT,A,25.1329,121.7404
26,Cities,368893,No,ACACit,2007 Nov,NT,A,25.1329,121.7404
30,Cities,368893,No,ACACit,2007 Dec,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2008 Jan,NT,A,25.1329,121.7404
28,Cities,368893,No,ACACit,2008 Feb,NT,A,25.1329,121.7404
35,Cities,368893,No,ACACit,2008 Mar,NT,A,25.1329,121.7404
27,Cities,368893,No,ACACit,2008 Apr,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2008 May,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2008 Jun,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2008 Jul,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2008 Aug,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2008 Sep,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2008 Oct,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2008 Nov,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2008 Dec,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2009 Jan,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2009 Feb,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2009 Mar,NT,A,25.1329,121.7404
26,Cities,368893,No,ACACit,2009 Apr,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2009 May,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2009 Jun,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2009 Jul,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2009 Aug,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2009 Sep,NT,A,25.1329,121.7404
21,Cities,368893,No,ACACit,2009 Oct,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2009 Nov,NT,A,25.1329,121.7404
29,Cities,368893,No,ACACit,2009 Dec,NT,A,25.1329,121.7404
27,Cities,368893,No,ACACit,2010 Jan,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2010 Feb,NT,A,25.1329,121.7404
31,Cities,368893,No,ACACit,2010 Mar,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2010 Apr,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2010 May,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2010 Jun,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2010 Jul,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2010 Aug,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2010 Sep,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2010 Oct,NT,A,25.1329,121.7404
21,Cities,368893,No,ACACit,2010 Nov,NT,A,25.1329,121.7404
28,Cities,368893,No,ACACit,2010 Dec,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2011 Jan,NT,A,25.1329,121.7404
28,Cities,368893,No,ACACit,2011 Feb,NT,A,25.1329,121.7404
27,Cities,368893,No,ACACit,2011 Mar,NT,A,25.1329,121.7404
31,Cities,368893,No,ACACit,2011 Apr,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2011 May,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2011 Jun,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2011 Jul,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2011 Aug,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2011 Sep,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2011 Oct,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2011 Nov,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2011 Dec,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2012 Jan,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2012 Feb,NT,A,25.1329,121.7404
24,Cities,368893,No,ACACit,2012 Mar,NT,A,25.1329,121.7404
21,Cities,368893,No,ACACit,2012 Apr,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2012 May,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2012 Jun,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2012 Jul,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2012 Aug,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2012 Sep,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2012 Oct,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2012 Nov,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2012 Dec,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2013 Jan,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2013 Feb,NT,A,25.1329,121.7404
24,Cities,368893,No,ACACit,2013 Mar,NT,A,25.1329,121.7404
24,Cities,368893,No,ACACit,2013 Apr,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2013 May,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2013 Jun,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2013 Jul,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2013 Aug,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2013 Sep,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2013 Oct,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2013 Nov,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2013 Dec,NT,A,25.1329,121.7404
28,Cities,368893,No,ACACit,2014 Jan,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2014 Feb,NT,A,25.1329,121.7404
24,Cities,368893,No,ACACit,2014 Mar,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2014 Apr,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2014 May,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2014 Jun,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2014 Jul,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2014 Aug,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2014 Sep,NT,A,25.1329,121.7404
22,Cities,368893,No,ACACit,2014 Oct,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2014 Nov,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2014 Dec,NT,A,25.1329,121.7404
25,Cities,368893,No,ACACit,2015 Jan,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2015 Feb,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2015 Mar,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2015 Apr,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2015 May,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2015 Jun,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2015 Jul,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2015 Aug,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2015 Sep,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2015 Oct,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2015 Nov,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2015 Dec,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2016 Jan,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2016 Feb,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2016 Mar,NT,A,25.1329,121.7404
23,Cities,368893,No,ACACit,2016 Apr,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2016 May,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2016 Jun,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2016 Jul,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2016 Aug,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2016 Sep,NT,A,25.1329,121.7404
9,Cities,368893,No,ACACit,2016 Oct,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2016 Nov,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2016 Dec,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2017 Jan,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2017 Feb,NT,A,25.1329,121.7404
19,Cities,368893,No,ACACit,2017 Mar,NT,A,25.1329,121.7404
21,Cities,368893,No,ACACit,2017 Apr,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2017 May,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2017 Jun,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2017 Jul,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2017 Aug,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2017 Sep,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2017 Oct,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2017 Nov,NT,A,25.1329,121.7404
14,Cities,368893,No,ACACit,2017 Dec,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2018 Jan,NT,A,25.1329,121.7404
20,Cities,368893,No,ACACit,2018 Feb,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2018 Mar,NT,A,25.1329,121.7404
18,Cities,368893,No,ACACit,2018 Apr,NT,A,25.1329,121.7404
17,Cities,368893,No,ACACit,2018 May,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2018 Jun,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2018 Jul,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2018 Aug,NT,A,25.1329,121.7404
11,Cities,368893,No,ACACit,2018 Sep,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2018 Oct,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2018 Nov,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2018 Dec,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2019 Jan,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2019 Feb,NT,A,25.1329,121.7404
16,Cities,368893,No,ACACit,2019 Mar,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2019 Apr,NT,A,25.1329,121.7404
12,Cities,368893,No,ACACit,2019 May,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2019 Jun,NT,A,25.1329,121.7404
10,Cities,368893,No,ACACit,2019 Jul,NT,A,25.1329,121.7404
9,Cities,368893,No,ACACit,2019 Aug,NT,A,25.1329,121.7404
8,Cities,368893,No,ACACit,2019 Sep,NT,A,25.1329,121.7404
15,Cities,368893,No,ACACit,2019 Oct,NT,A,25.1329,121.7404
13,Cities,368893,No,ACACit,2019 Nov,NT,A,25.1329,121.7404
34,Municipalities,4018696,Yes,ADAMun,2006 Jan,NT,A,25.01141,121.461841
33,Municipalities,4018696,Yes,ADAMun,2006 Feb,NT,A,25.01141,121.461841
37,Municipalities,4018696,Yes,ADAMun,2006 Mar,NT,A,25.01141,121.461841
35,Municipalities,4018696,Yes,ADAMun,2006 Apr,NT,A,25.01141,121.461841
NA,Municipalities,4018696,Yes,ADAMun,2006 May,NT,A,25.01141,121.461841
NA,Municipalities,4018696,Yes,ADAMun,2006 Jun,NT,A,25.01141,121.461841
21,Municipalities,4018696,Yes,ADAMun,2006 Jul,NT,A,25.01141,121.461841
27,Municipalities,4018696,Yes,ADAMun,2006 Aug,NT,A,25.01141,121.461841
26,Municipalities,4018696,Yes,ADAMun,2006 Sep,NT,A,25.01141,121.461841
30,Municipalities,4018696,Yes,ADAMun,2006 Oct,NT,A,25.01141,121.461841
33,Municipalities,4018696,Yes,ADAMun,2006 Nov,NT,A,25.01141,121.461841
24,Municipalities,4018696,Yes,ADAMun,2006 Dec,NT,A,25.01141,121.461841
31,Municipalities,4018696,Yes,ADAMun,2007 Jan,NT,A,25.01141,121.461841
47,Municipalities,4018696,Yes,ADAMun,2007 Feb,NT,A,25.01141,121.461841
NA,Municipalities,4018696,Yes,ADAMun,2007 Mar,NT,A,25.01141,121.461841
38,Municipalities,4018696,Yes,ADAMun,2007 Apr,NT,A,25.01141,121.461841
41,Municipalities,4018696,Yes,ADAMun,2007 May,NT,A,25.01141,121.461841
27,Municipalities,4018696,Yes,ADAMun,2007 Jun,NT,A,25.01141,121.461841
31,Municipalities,4018696,Yes,ADAMun,2007 Jul,NT,A,25.01141,121.461841
23,Municipalities,4018696,Yes,ADAMun,2007 Aug,NT,A,25.01141,121.461841
26,Municipalities,4018696,Yes,ADAMun,2007 Sep,NT,A,25.01141,121.461841
22,Municipalities,4018696,Yes,ADAMun,2007 Oct,NT,A,25.01141,121.461841
23,Municipalities,4018696,Yes,ADAMun,2007 Nov,NT,A,25.01141,121.461841
39,Municipalities,4018696,Yes,ADAMun,2007 Dec,NT,A,25.01141,121.461841
31,Municipalities,4018696,Yes,ADAMun,2008 Jan,NT,A,25.01141,121.461841
32,Municipalities,4018696,Yes,ADAMun,2008 Feb,NT,A,25.01141,121.461841
42,Municipalities,4018696,Yes,ADAMun,2008 Mar,NT,A,25.01141,121.461841
35,Municipalities,4018696,Yes,ADAMun,2008 Apr,NT,A,25.01141,121.461841
28,Municipalities,4018696,Yes,ADAMun,2008 May,NT,A,25.01141,121.461841
24,Municipalities,4018696,Yes,ADAMun,2008 Jun,NT,A,25.01141,121.461841
21,Municipalities,4018696,Yes,ADAMun,2008 Jul,NT,A,25.01141,121.461841
26,Municipalities,4018696,Yes,ADAMun,2008 Aug,NT,A,25.01141,121.461841
25,Municipalities,4018696,Yes,ADAMun,2008 Sep,NT,A,25.01141,121.461841
28,Municipalities,4018696,Yes,ADAMun,2008 Oct,NT,A,25.01141,121.461841
25,Municipalities,4018696,Yes,ADAMun,2008 Nov,NT,A,25.01141,121.461841
31,Municipalities,4018696,Yes,ADAMun,2008 Dec,NT,A,25.01141,121.461841
29,Municipalities,4018696,Yes,ADAMun,2009 Jan,NT,A,25.01141,121.461841
35,Municipalities,4018696,Yes,ADAMun,2009 Feb,NT,A,25.01141,121.461841
30,Municipalities,4018696,Yes,ADAMun,2009 Mar,NT,A,25.01141,121.461841
30,Municipalities,4018696,Yes,ADAMun,2009 Apr,NT,A,25.01141,121.461841
29,Municipalities,4018696,Yes,ADAMun,2009 May,NT,A,25.01141,121.461841
29,Municipalities,4018696,Yes,ADAMun,2009 Jun,NT,A,25.01141,121.461841
21,Municipalities,4018696,Yes,ADAMun,2009 Jul,NT,A,25.01141,121.461841
23,Municipalities,4018696,Yes,ADAMun,2009 Aug,NT,A,25.01141,121.461841
15,Municipalities,4018696,Yes,ADAMun,2009 Sep,NT,A,25.01141,121.461841
21,Municipalities,4018696,Yes,ADAMun,2009 Oct,NT,A,25.01141,121.461841
18,Municipalities,4018696,Yes,ADAMun,2009 Nov,NT,A,25.01141,121.461841
39,Municipalities,4018696,Yes,ADAMun,2009 Dec,NT,A,25.01141,121.461841
33,Municipalities,4018696,Yes,ADAMun,2010 Jan,NT,A,25.01141,121.461841
35,Municipalities,4018696,Yes,ADAMun,2010 Feb,NT,A,25.01141,121.461841
40,Municipalities,4018696,Yes,ADAMun,2010 Mar,NT,A,25.01141,121.461841
32,Municipalities,4018696,Yes,ADAMun,2010 Apr,NT,A,25.01141,121.461841
29,Municipalities,4018696,Yes,ADAMun,2010 May,NT,A,25.01141,121.461841
20,Municipalities,4018696,Yes,ADAMun,2010 Jun,NT,A,25.01141,121.461841
18,Municipalities,4018696,Yes,ADAMun,2010 Jul,NT,A,25.01141,121.461841
19,Municipalities,4018696,Yes,ADAMun,2010 Aug,NT,A,25.01141,121.461841
17,Municipalities,4018696,Yes,ADAMun,2010 Sep,NT,A,25.01141,121.461841
22,Municipalities,4018696,Yes,ADAMun,2010 Oct,NT,A,25.01141,121.461841
25,Municipalities,4018696,Yes,ADAMun,2010 Nov,NT,A,25.01141,121.461841
38,Municipalities,4018696,Yes,ADAMun,2010 Dec,NT,A,25.01141,121.461841
24,Municipalities,4018696,Yes,ADAMun,2011 Jan,NT,A,25.01141,121.461841
37,Municipalities,4018696,Yes,ADAMun,2011 Feb,NT,A,25.01141,121.461841
